"No.","Time","Source","Destination","Protocol","Length","Info"
"8594","713.774706","10.10.10.149","224.0.0.251","MDNS","124","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
"8595","713.775207","fe80::1013:b465:7bcf:a70d","ff02::fb","MDNS","144","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
"8596","714.800836","fe80::1013:b465:7bcf:a70d","ff02::fb","MDNS","144","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"8597","715.116251","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8598","715.117343","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8599","715.117343","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8600","715.214499","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8601","715.214499","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"8602","715.214499","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8603","717.666321","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8604","717.666832","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8605","717.669379","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8606","717.669379","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8607","717.669379","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"8608","717.769014","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8609","717.769516","10.10.10.149","224.0.0.251","MDNS","124","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"8610","717.769516","fe80::1013:b465:7bcf:a70d","ff02::fb","MDNS","144","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"8611","718.690019","10.10.10.251","10.10.10.255","UDP","387","36075  >  60000 Len=345"
"8612","718.945469","31.13.89.53","10.10.10.10","TLSv1.2","143","Application Data"
"8613","718.986132","10.10.10.10","31.13.89.53","TCP","54","54790  >  443 [ACK] Seq=5065 Ack=11231 Win=258 Len=0"
"8614","719.005012","10.10.10.10","31.13.89.53","TLSv1.2","136","Application Data"
"8615","719.025217","31.13.89.53","10.10.10.10","TCP","60","443  >  54790 [ACK] Seq=11231 Ack=5147 Win=348 Len=0"
"8616","721.045667","10.10.10.71","224.0.0.251","IGMPv2","46","Membership Report group 224.0.0.251"
"8617","721.046254","10.10.10.71","224.0.0.251","MDNS","141","Standard query 0x0000 PTR _rdlink._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR lb._dns-sd._udp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
"8618","721.046254","fe80::ab:3020:bda9:b47b","ff02::fb","MDNS","161","Standard query 0x0000 PTR _rdlink._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR lb._dns-sd._udp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
"8619","721.147728","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8620","721.152825","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8621","721.152825","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8622","721.152825","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8623","721.152825","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"8624","721.250459","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8625","721.966826","10.10.10.71","224.0.0.251","MDNS","141","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"8626","721.977705","fe80::ab:3020:bda9:b47b","ff02::fb","MDNS","161","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"8627","722.892654","162.125.21.3","10.10.10.10","TLSv1.2","173","Application Data"
"8628","722.897646","10.10.10.10","162.125.21.3","TLSv1.2","134","Application Data"
"8629","722.897840","10.10.10.10","162.125.21.3","TCP","1466","55011  >  443 [ACK] Seq=50184 Ack=1862 Win=130816 Len=1412 [TCP segment of a reassembled PDU]"
"8630","722.897840","10.10.10.10","162.125.21.3","TCP","1466","55011  >  443 [ACK] Seq=51596 Ack=1862 Win=130816 Len=1412 [TCP segment of a reassembled PDU]"
"8631","722.897840","10.10.10.10","162.125.21.3","TLSv1.2","686","Application Data"
"8632","722.987970","162.125.21.3","10.10.10.10","TCP","60","443  >  55011 [ACK] Seq=1862 Ack=51596 Win=65536 Len=0"
"8633","722.987970","162.125.21.3","10.10.10.10","TCP","66","[TCP Dup ACK 8632#1] 443  >  55011 [ACK] Seq=1862 Ack=51596 Win=65536 Len=0 SLE=53008 SRE=53640"
"8634","722.987970","162.125.21.3","10.10.10.10","TCP","60","443  >  55011 [ACK] Seq=1862 Ack=53640 Win=64000 Len=0"
"8635","723.605356","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8636","723.605775","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8637","723.606389","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8638","723.607686","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8639","723.707738","RuckusWirele_0a:34:c0","Broadcast","0x99ea","367","Ethernet II"
"8640","723.713961","10.10.10.251","10.10.10.255","UDP","387","36075  >  60000 Len=345"
"8641","723.713961","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"8642","723.713961","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8643","723.913846","10.10.10.81","224.0.0.251","MDNS","191","Standard query response 0x0000 PTR MacBook Pro de Cesar._airplay._tcp.local PTR A483E7A24446@MacBook Pro de Cesar._raop._tcp.local OPT"
"8644","723.913846","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","211","Standard query response 0x0000 PTR MacBook Pro de Cesar._airplay._tcp.local PTR A483E7A24446@MacBook Pro de Cesar._raop._tcp.local OPT"
"8645","724.738702","10.10.10.10","52.112.107.137","TLSv1.2","112","Application Data"
"8646","724.787149","52.112.107.137","10.10.10.10","TLSv1.2","101","Application Data"
"8647","724.832623","10.10.10.10","52.112.107.137","TCP","54","54640  >  443 [ACK] Seq=1247 Ack=882 Win=513 Len=0"
"8648","724.975225","10.10.10.10","52.123.190.70","TLSv1.2","111","Application Data"
"8649","724.991146","10.10.10.10","31.13.89.53","TLSv1.2","123","Application Data"
"8650","725.020279","31.13.89.53","10.10.10.10","TCP","60","443  >  54790 [ACK] Seq=11231 Ack=5216 Win=348 Len=0"
"8651","725.038784","10.10.10.71","224.0.0.251","MDNS","141","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"8652","725.044454","fe80::ab:3020:bda9:b47b","ff02::fb","MDNS","161","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"8653","725.068656","52.123.190.70","10.10.10.10","TLSv1.2","100","Application Data"
"8654","725.071905","31.13.89.53","10.10.10.10","TLSv1.2","125","Application Data"
"8655","725.115801","10.10.10.10","52.123.190.70","TCP","54","54743  >  443 [ACK] Seq=1338 Ack=955 Win=514 Len=0"
"8656","725.115801","10.10.10.10","31.13.89.53","TCP","54","54790  >  443 [ACK] Seq=5216 Ack=11302 Win=258 Len=0"
"8657","726.370280","10.10.10.81","10.10.10.255","NBNS","92","Name query NB WORKGROUP<1d>"
"8658","726.370632","10.10.10.81","10.10.10.255","NBNS","110","Release NB MACBOOKPRO-4446<00>"
"8659","728.418190","10.10.10.105","224.0.0.251","MDNS","96","Standard query 0x001c PTR _spotify-social-listening._tcp.local, ""QM"" question"
"8660","728.418695","fe80::b877:e4ff:fe5f:565f","ff02::fb","MDNS","116","Standard query 0x001c PTR _spotify-social-listening._tcp.local, ""QM"" question"
"8661","728.727479","10.10.10.251","10.10.10.255","UDP","387","36075  >  60000 Len=345"
"8662","729.135035","Sonicwall_1b:3a:38","Broadcast","ARP","60","Who has 10.10.10.92? Tell 10.10.10.254"
"8663","730.566614","10.10.10.10","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"8664","730.615115","10.10.10.10","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"8665","731.573282","10.10.10.10","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"8666","731.620394","10.10.10.10","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"8667","732.514184","10.10.10.105","224.0.0.251","MDNS","119","Standard query 0x0007 PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"8668","732.577916","10.10.10.10","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"8669","732.640370","10.10.10.10","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"8670","732.923890","10.10.10.100","224.0.0.251","MDNS","79","Standard query 0x0004 PTR _hotspot._tcp.local, ""QM"" question"
"8671","732.926094","fe80::b0db:d0ff:fea6:847a","ff02::fb","MDNS","99","Standard query 0x0004 PTR _hotspot._tcp.local, ""QM"" question"
"8672","733.579688","10.10.10.10","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"8673","733.642178","10.10.10.10","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"8674","734.058054","10.10.10.71","224.0.0.251","MDNS","141","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"8675","734.066680","fe80::ab:3020:bda9:b47b","ff02::fb","MDNS","161","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question"
"8676","736.276343","10.10.10.10","188.172.214.47","TCP","78","54656  >  5938 [PSH, ACK] Seq=625 Ack=313 Win=509 Len=24"
"8677","736.314882","188.172.214.47","10.10.10.10","TCP","60","5938  >  54656 [ACK] Seq=313 Ack=649 Win=878 Len=0"
"8678","736.314882","188.172.214.47","10.10.10.10","TCP","78","5938  >  54656 [PSH, ACK] Seq=313 Ack=649 Win=878 Len=24"
"8679","736.355153","10.10.10.10","188.172.214.47","TCP","54","54656  >  5938 [ACK] Seq=649 Ack=337 Win=509 Len=0"
"8680","737.600596","10.10.10.10","10.10.10.255","DB-LSP-DISC/JSON","216","Dropbox LAN sync Discovery Protocol, JSON"
"8681","737.937767","31.13.89.53","10.10.10.10","TLSv1.2","163","Application Data"
"8682","737.984400","10.10.10.10","31.13.89.53","TCP","54","54790  >  443 [ACK] Seq=5216 Ack=11411 Win=258 Len=0"
"8683","738.006256","10.10.10.10","31.13.89.53","TLSv1.2","144","Application Data"
"8684","738.006494","10.10.10.10","31.13.89.53","TLSv1.2","144","Application Data"
"8685","738.029932","31.13.89.53","10.10.10.10","TCP","60","443  >  54790 [ACK] Seq=11411 Ack=5306 Win=348 Len=0"
"8686","738.029932","31.13.89.53","10.10.10.10","TCP","60","443  >  54790 [ACK] Seq=11411 Ack=5396 Win=348 Len=0"
"8687","738.080571","31.13.89.53","10.10.10.10","TLSv1.2","126","Application Data"
"8688","738.081195","31.13.89.53","10.10.10.10","TLSv1.2","126","Application Data"
"8689","738.081422","10.10.10.10","31.13.89.53","TCP","54","54790  >  443 [ACK] Seq=5396 Ack=11555 Win=257 Len=0"
"8690","738.978559","10.10.10.251","10.10.10.255","UDP","387","36075  >  60000 Len=345"
"8691","739.272696","10.10.10.105","10.10.10.255","UDP","82","57621  >  57621 Len=40"
"8692","739.661056","10.10.10.10","40.79.132.142","TLSv1.2","85","Application Data"
"8693","739.840822","40.79.132.142","10.10.10.10","TLSv1.2","85","Application Data"
"8694","739.896375","10.10.10.10","40.79.132.142","TCP","54","55043  >  8883 [ACK] Seq=1187 Ack=4291 Win=131072 Len=0"
"8695","741.218365","10.10.10.251","239.255.255.250","SSDP","307","NOTIFY * HTTP/1.1 "
"8696","741.218778","10.10.10.251","239.255.255.250","SSDP","307","NOTIFY * HTTP/1.1 "
"8697","741.218778","10.10.10.251","239.255.255.250","SSDP","307","NOTIFY * HTTP/1.1 "
"8698","741.323829","10.10.10.10","188.172.214.47","TCP","78","54656  >  5938 [PSH, ACK] Seq=649 Ack=337 Win=509 Len=24"
"8699","741.433877","188.172.214.47","10.10.10.10","TCP","60","5938  >  54656 [ACK] Seq=337 Ack=673 Win=878 Len=0"
"8700","741.950385","10.10.10.10","20.7.2.167","TLSv1.2","97","Application Data"
"8701","742.008709","10.10.10.10","31.13.89.53","TLSv1.2","129","Application Data"
"8702","742.032323","31.13.89.53","10.10.10.10","TCP","60","443  >  54790 [ACK] Seq=11555 Ack=5471 Win=348 Len=0"
"8703","742.047489","20.7.2.167","10.10.10.10","TLSv1.2","228","Application Data"
"8704","742.091224","10.10.10.10","20.7.2.167","TCP","54","54666  >  443 [ACK] Seq=732 Ack=2959 Win=510 Len=0"
"8705","743.983810","RuckusWirele_0a:34:c0","Broadcast","0x99ea","367","Ethernet II"
"8706","743.984061","10.10.10.251","10.10.10.255","UDP","387","36075  >  60000 Len=345"
"8707","745.712355","10.10.10.10","20.42.144.52","TCP","55","[TCP Keep-Alive] 54956  >  443 [ACK] Seq=132 Ack=119 Win=253 Len=1"
"8708","745.778935","20.42.144.52","10.10.10.10","TCP","66","[TCP Keep-Alive ACK] 443  >  54956 [ACK] Seq=119 Ack=133 Win=251 Len=0 SLE=132 SRE=133"
"8709","746.133738","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8710","746.135775","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8711","746.135775","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8712","746.135775","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8713","746.135775","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"8714","746.245782","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8715","748.492068","10.10.10.105","224.0.0.251","MDNS","96","Standard query 0x001d PTR _spotify-social-listening._tcp.local, ""QM"" question"
"8716","748.492621","fe80::b877:e4ff:fe5f:565f","ff02::fb","MDNS","116","Standard query 0x001d PTR _spotify-social-listening._tcp.local, ""QM"" question"
"8717","748.593818","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8718","748.601246","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8719","748.601246","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8720","748.601246","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8721","748.703565","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"8722","748.703565","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8723","749.000786","10.10.10.251","10.10.10.255","UDP","387","36075  >  60000 Len=345"
"8724","749.103367","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8725","749.103834","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8726","749.105972","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8727","749.105972","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8728","749.206261","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"8729","749.212870","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8730","751.049048","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8731","751.049472","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8732","751.055746","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8733","751.151547","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8734","751.152669","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"8735","751.152669","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8736","751.669226","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8737","751.669654","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8738","751.671417","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8739","751.671417","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8740","751.671417","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8741","752.482688","10.10.10.105","224.0.0.251","MDNS","119","Standard query 0x0008 PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"8742","752.892141","10.10.10.100","224.0.0.251","MDNS","79","Standard query 0x0005 PTR _hotspot._tcp.local, ""QM"" question"
"8743","752.897993","fe80::b0db:d0ff:fea6:847a","ff02::fb","MDNS","99","Standard query 0x0005 PTR _hotspot._tcp.local, ""QM"" question"
"8744","753.609072","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8745","753.609491","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8746","753.609764","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8747","753.611782","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8748","753.611782","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"8749","753.711609","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8750","754.019850","RuckusWirele_0a:34:c0","Broadcast","0x99ea","367","Ethernet II"
"8751","754.019850","10.10.10.251","10.10.10.255","UDP","387","36075  >  60000 Len=345"
"8752","755.145091","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8753","755.145559","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8754","755.145942","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8755","755.152186","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8756","755.254466","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"8757","755.258089","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8758","755.352700","10.10.10.10","35.236.71.176","TCP","55","[TCP Keep-Alive] 54962  >  443 [ACK] Seq=343 Ack=113 Win=507 Len=1 [TCP segment of a reassembled PDU]"
"8759","755.414786","35.236.71.176","10.10.10.10","TCP","66","[TCP Keep-Alive ACK] 443  >  54962 [ACK] Seq=113 Ack=344 Win=249 Len=0 SLE=343 SRE=344"
"8760","757.604477","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8761","757.604894","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8762","757.605404","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8763","757.704924","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8764","757.708574","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"8765","757.708574","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8766","757.947123","31.13.89.53","10.10.10.10","TLSv1.2","159","Application Data"
"8767","757.952039","10.10.10.10","31.13.89.53","TLSv1.2","143","Application Data"
"8768","757.952263","10.10.10.10","31.13.89.53","TLSv1.2","143","Application Data"
"8769","757.973919","31.13.89.53","10.10.10.10","TCP","60","443  >  54790 [ACK] Seq=11660 Ack=5560 Win=348 Len=0"
"8770","757.974061","31.13.89.53","10.10.10.10","TCP","60","443  >  54790 [ACK] Seq=11660 Ack=5649 Win=348 Len=0"
"8771","758.023081","31.13.89.53","10.10.10.10","TLSv1.2","126","Application Data"
"8772","758.025154","31.13.89.53","10.10.10.10","TLSv1.2","126","Application Data"
"8773","758.025390","10.10.10.10","31.13.89.53","TCP","54","54790  >  443 [ACK] Seq=5649 Ack=11804 Win=256 Len=0"
"8774","758.936269","10.10.10.251","10.10.10.255","UDP","387","36075  >  60000 Len=345"
"8775","760.162743","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8776","760.163120","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8777","760.163386","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8778","760.164290","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8779","760.164290","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"8780","760.269242","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8781","762.004761","10.10.10.10","31.13.89.53","TLSv1.2","129","Application Data"
"8782","762.025427","31.13.89.53","10.10.10.10","TCP","60","443  >  54790 [ACK] Seq=11804 Ack=5724 Win=348 Len=0"
"8783","762.422089","10.10.10.105","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"8784","762.422089","fe80::b877:e4ff:fe5f:565f","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"8785","762.620359","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8786","762.620783","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8787","762.621070","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8788","762.622501","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8789","762.729253","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"8790","762.729253","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8791","764.168329","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8792","764.168329","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8793","764.168329","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8794","764.168329","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8795","764.259830","RuckusWirele_0a:34:c0","Broadcast","0x99ea","367","Ethernet II"
"8796","764.259830","10.10.10.251","10.10.10.255","UDP","387","36075  >  60000 Len=345"
"8797","764.367372","10.10.10.10","162.125.21.2","TLSv1.2","147","Application Data"
"8798","764.367651","10.10.10.10","162.125.21.2","TCP","1466","55013  >  443 [ACK] Seq=79956 Ack=11775 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"8799","764.367651","10.10.10.10","162.125.21.2","TCP","1466","55013  >  443 [ACK] Seq=81368 Ack=11775 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"8800","764.367651","10.10.10.10","162.125.21.2","TCP","1466","55013  >  443 [ACK] Seq=82780 Ack=11775 Win=131072 Len=1412 [TCP segment of a reassembled PDU]"
"8801","764.367651","10.10.10.10","162.125.21.2","TLSv1.2","922","Application Data"
"8802","764.370406","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8803","764.467072","162.125.21.2","10.10.10.10","TCP","60","443  >  55013 [ACK] Seq=11775 Ack=81368 Win=95232 Len=0"
"8804","764.467072","162.125.21.2","10.10.10.10","TCP","60","443  >  55013 [ACK] Seq=11775 Ack=85060 Win=102400 Len=0"
"8805","764.470128","162.125.21.2","10.10.10.10","TLSv1.2","1011","Application Data"
"8806","764.522772","10.10.10.10","162.125.21.2","TCP","54","55013  >  443 [ACK] Seq=85060 Ack=12732 Win=130304 Len=0"
"8807","764.789597","10.10.10.10","52.112.107.137","TLSv1.2","112","Application Data"
"8808","764.838808","52.112.107.137","10.10.10.10","TLSv1.2","101","Application Data"
"8809","764.882709","10.10.10.10","52.112.107.137","TCP","54","54640  >  443 [ACK] Seq=1305 Ack=929 Win=512 Len=0"
"8810","764.977948","10.10.10.10","52.123.190.70","TLSv1.2","111","Application Data"
"8811","765.063730","52.123.190.70","10.10.10.10","TLSv1.2","100","Application Data"
"8812","765.118343","10.10.10.10","52.123.190.70","TCP","54","54743  >  443 [ACK] Seq=1395 Ack=1001 Win=514 Len=0"
"8813","766.313997","10.10.10.105","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"8814","766.617480","10.10.10.118","239.255.255.250","SSDP","431","NOTIFY * HTTP/1.1 "
"8815","766.618378","10.10.10.118","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 "
"8816","766.618378","10.10.10.118","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"8817","766.629199","10.10.10.118","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 "
"8818","766.718540","10.10.10.118","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"8819","766.718540","10.10.10.118","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"8820","767.775707","10.10.10.10","10.10.10.255","DB-LSP-DISC/JSON","216","Dropbox LAN sync Discovery Protocol, JSON"
"8821","768.457759","10.10.10.105","224.0.0.251","MDNS","96","Standard query 0x001e PTR _spotify-social-listening._tcp.local, ""QM"" question"
"8822","768.458413","fe80::b877:e4ff:fe5f:565f","ff02::fb","MDNS","116","Standard query 0x001e PTR _spotify-social-listening._tcp.local, ""QM"" question"
"8823","769.174012","10.10.10.105","10.10.10.255","UDP","82","57621  >  57621 Len=40"
"8824","769.279892","10.10.10.251","10.10.10.255","UDP","387","36075  >  60000 Len=345"
"8825","769.838281","10.10.10.10","38.90.226.65","TLSv1.2","78","Application Data"
"8826","769.896419","38.90.226.65","10.10.10.10","TLSv1.2","78","Application Data"
"8827","769.947715","10.10.10.10","38.90.226.65","TCP","54","54673  >  8883 [ACK] Seq=97 Ack=97 Win=511 Len=0"
